msec	type	x_gm	y_gm
587291	Pedestrian	-427.49096900000006	4550.135182999999
587291	Pedestrian	-445.585205	4537.54821
587291	Pedestrian	-425.41745499999996	4596.543713
587291	Pedestrian	-449.340742	4542.69009
587291	Pedestrian	-450.123999	4544.079406
587291	Pedestrian	-426.53533200000004	4556.906221
587315	Vehicle	-440.99242599999997	4561.873168
587315	Pedestrian	-435.50518	4543.538972
587315	Pedestrian	-446.147286	4545.743699000001
587315	Pedestrian	-443.516597	4535.030345
587315	Pedestrian	-432.848545	4543.751048
587315	Pedestrian	-434.374324	4543.326125
587315	Pedestrian	-427.48786900000005	4550.032407
587315	Pedestrian	-445.50757400000003	4537.2862350000005
587315	Pedestrian	-425.411086	4596.568179
587315	Pedestrian	-449.55874800000004	4542.795408
587315	Pedestrian	-449.90536	4543.7413719999995
587315	Pedestrian	-426.612158	4556.637377
587315	Pedestrian	-522.634975	4647.461025
587315	Vehicle	-440.99242599999997	4561.873168
587315	Pedestrian	-435.50518	4543.538972
587315	Pedestrian	-446.147286	4545.743699000001
587315	Pedestrian	-443.516597	4535.030345
587315	Pedestrian	-432.848545	4543.751048
587315	Pedestrian	-434.374324	4543.326125
587315	Pedestrian	-427.48786900000005	4550.032407
587315	Pedestrian	-445.50757400000003	4537.2862350000005
587315	Pedestrian	-425.411086	4596.568179
587315	Pedestrian	-449.55874800000004	4542.795408
587315	Pedestrian	-449.90536	4543.7413719999995
587315	Pedestrian	-426.612158	4556.637377
587315	Pedestrian	-522.634975	4647.461025
587339	Vehicle	-440.85062800000003	4561.791394
587339	Pedestrian	-435.469717	4543.473424
587339	Pedestrian	-446.13922	4545.621679999999
587339	Pedestrian	-443.487407	4534.908438
587339	Pedestrian	-432.800159	4543.652392
587339	Pedestrian	-434.406179	4543.252514
587339	Pedestrian	-427.48476900000003	4549.929632
587339	Pedestrian	-445.427893	4537.162845000001
587339	Pedestrian	-425.404717	4596.592646
587339	Pedestrian	-449.776755	4542.900726
587339	Pedestrian	-449.719241	4543.419545000001
587339	Pedestrian	-426.609165	4556.631632
587339	Pedestrian	-522.634975	4647.461025
587339	Pedestrian	-445.96509100000003	4543.603251
587363	Vehicle	-440.709338	4561.795375
587363	Pedestrian	-435.43317	4543.413468
587363	Pedestrian	-446.142313	4545.519308
587363	Pedestrian	-443.458217	4534.786531000001
587363	Pedestrian	-432.736947	4543.621234
587363	Pedestrian	-434.436676	4543.182984
587363	Pedestrian	-427.48166900000007	4549.826857
587363	Pedestrian	-445.31494699999996	4536.982067
587363	Pedestrian	-449.99476100000004	4543.006045
587363	Pedestrian	-449.64314	4543.250529
587363	Pedestrian	-426.60617199999996	4556.625887
587363	Pedestrian	-522.634975	4647.461025
587363	Pedestrian	-445.77749400000005	4543.214349
587363	Vehicle	-440.709338	4561.795375
587363	Pedestrian	-435.43317	4543.413468
587363	Pedestrian	-446.142313	4545.519308
587363	Pedestrian	-443.458217	4534.786531000001
587363	Pedestrian	-432.736947	4543.621234
587363	Pedestrian	-434.436676	4543.182984
587363	Pedestrian	-427.48166900000007	4549.826857
587363	Pedestrian	-445.31494699999996	4536.982067
587363	Pedestrian	-449.99476100000004	4543.006045
587363	Pedestrian	-449.64314	4543.250529
587363	Pedestrian	-426.60617199999996	4556.625887
587363	Pedestrian	-522.634975	4647.461025
587363	Pedestrian	-445.77749400000005	4543.214349
587387	Vehicle	-440.567209	4561.796536
587387	Pedestrian	-435.39442	4543.349762
587387	Pedestrian	-446.14616900000004	4545.41965
587387	Pedestrian	-443.42902699999996	4534.664624
587387	Pedestrian	-432.70071500000006	4543.490298
587387	Pedestrian	-434.461895	4543.1160979999995
587387	Pedestrian	-427.47856900000005	4549.724082
587387	Pedestrian	-445.226343	4536.83008
587387	Pedestrian	-450.212767	4543.111363
587387	Pedestrian	-449.565307	4543.097922999999
587387	Pedestrian	-426.603179	4556.620142
587387	Pedestrian	-522.634975	4647.461025
587387	Pedestrian	-445.78294800000003	4543.270851
587412	Vehicle	-440.418983	4561.793608
587412	Pedestrian	-435.354881	4543.280221
587412	Pedestrian	-446.14373499999994	4545.312976
587412	Pedestrian	-443.398621	4534.537638000001
587412	Pedestrian	-432.64477300000004	4543.4455960000005
587412	Pedestrian	-434.482216	4543.053963
587412	Pedestrian	-427.47534	4549.617024
587412	Pedestrian	-445.142809	4536.681786
587412	Pedestrian	-449.95255599999996	4542.111365
587412	Pedestrian	-449.549508	4543.02072
587412	Pedestrian	-426.76583	4555.981215999999
587412	Pedestrian	-522.634975	4647.461025
587412	Pedestrian	-445.890624	4543.408884
587412	Vehicle	-440.418983	4561.793608
587412	Pedestrian	-435.354881	4543.280221
587412	Pedestrian	-446.14373499999994	4545.312976
587412	Pedestrian	-443.398621	4534.537638000001
587412	Pedestrian	-432.64477300000004	4543.4455960000005
587412	Pedestrian	-434.482216	4543.053963
587412	Pedestrian	-427.47534	4549.617024
587412	Pedestrian	-445.142809	4536.681786
587412	Pedestrian	-449.95255599999996	4542.111365
587412	Pedestrian	-449.549508	4543.02072
587412	Pedestrian	-426.76583	4555.981215999999
587412	Pedestrian	-522.634975	4647.461025
587412	Pedestrian	-445.890624	4543.408884
587436	Vehicle	-440.278388	4561.78629
587436	Pedestrian	-435.31650999999994	4543.213296
587436	Pedestrian	-446.142195	4545.212985
587436	Pedestrian	-432.59735	4543.387231000001
587436	Pedestrian	-434.502951	4542.984752
587436	Pedestrian	-427.47224000000006	4549.514249
587436	Pedestrian	-445.004263	4536.453369
587436	Pedestrian	-449.573993	4541.122754999999
587436	Pedestrian	-449.47492	4542.8647359999995
587436	Pedestrian	-426.758181	4555.9495640000005
587436	Pedestrian	-522.634975	4647.461025
587436	Pedestrian	-445.926926	4543.402963
587436	Vehicle	-440.278388	4561.78629
587436	Pedestrian	-435.31650999999994	4543.213296
587436	Pedestrian	-446.142195	4545.212985
587436	Pedestrian	-432.59735	4543.387231000001
587436	Pedestrian	-434.502951	4542.984752
587436	Pedestrian	-427.47224000000006	4549.514249
587436	Pedestrian	-445.004263	4536.453369
587436	Pedestrian	-449.573993	4541.122754999999
587436	Pedestrian	-449.47492	4542.8647359999995
587436	Pedestrian	-426.758181	4555.9495640000005
587436	Pedestrian	-522.634975	4647.461025
587436	Pedestrian	-445.926926	4543.402963
587460	Vehicle	-440.1338769999999	4561.699469
587460	Pedestrian	-435.27678399999996	4543.151465999999
587460	Pedestrian	-446.142169	4545.114663
587460	Pedestrian	-432.576891	4543.344555
587460	Pedestrian	-434.52113899999995	4542.918767
